LOCFileNumber,order_office,OrderDate,CustomerName,snapshot_date,wo_count,has_wo_flag
LOC-1-2603-001289,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001290,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001291,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001292,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001293,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000098,FKSCLG,2026-03-03,PT Coca-Cola Distribution Indonesia,2026-03-30,0,0
LOC-2-2603-000113,FKSCLG,2026-03-04,PT. FKS MULTI AGRO TBK,2026-03-30,0,0
LOC-2-2603-000150,FKSCLG,2026-03-04,PT Coca-Cola Distribution Indonesia,2026-03-30,0,0
LOC-2-2603-000159,FKSCLG,2026-03-05,PT NUTRINDO BOGARASA,2026-03-30,0,0
LOC-2-2603-000206,FKSCLG,2026-03-06,PT NUTRINDO BOGARASA,2026-03-30,0,0
LOC-2-2603-000211,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000275,FKSCLG,2026-03-06,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000311,FKSCLG,2026-03-07,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000332,FKSCLG,2026-03-09,PT DIMA INDONESIA,2026-03-30,0,0
LOC-2-2603-000333,FKSCLG,2026-03-09,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000336,FKSCLG,2026-03-09,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000337,FKSCLG,2026-03-09,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000355,FKSCLG,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000359,FKSCLG,2026-03-09,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000360,FKSCLG,2026-03-09,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000362,FKSCLG,2026-03-09,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000370,FKSCLG,2026-03-09,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000375,FKSCLG,2026-03-10,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000387,FKSCLG,2026-03-10,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000388,FKSCLG,2026-03-10,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000392,FKSCLG,2026-03-10,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000400,FKSCLG,2026-03-09,FKS Pangan nusantara,2026-03-30,1,1
LOC-2-2603-000409,FKSCLG,2026-03-03,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000423,FKSCLG,2026-03-10,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000428,FKSCLG,2026-03-10,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000430,FKSCLG,2026-03-10,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000443,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000446,FKSCLG,2026-03-11,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000447,FKSCLG,2026-03-11,PT Lotte Global Logistics  Indonesia,2026-03-30,1,1
LOC-2-2603-000448,FKSCLG,2026-03-11,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000449,FKSCLG,2026-03-11,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000450,FKSCLG,2026-03-11,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000451,FKSCLG,2026-03-11,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000453,FKSCLG,2026-03-11,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000460,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,0,0
LOC-2-2603-000461,FKSCLG,2026-03-11,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000464,FKSCLG,2026-03-09,FKS Pangan nusantara,2026-03-30,1,1
LOC-2-2603-000475,FKSCLG,2026-03-11,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000479,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000486,FKSCLG,2026-03-11,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000487,FKSCLG,2026-03-11,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000501,FKSCLG,2026-03-12,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000511,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000520,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000522,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000532,FKSCLG,2026-03-12,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000543,FKSCLG,2026-03-04,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000544,FKSCLG,2026-03-12,FKS Pangan nusantara,2026-03-30,0,0
LOC-2-2603-000546,FKSCLG,2026-03-12,PT Lotte Global Logistics  Indonesia,2026-03-30,0,0
LOC-2-2603-000548,FKSCLG,2026-03-12,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000550,FKSCLG,2026-03-12,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000555,FKSCLG,2026-03-04,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000559,FKSCLG,2026-03-04,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000566,FKSCLG,2026-03-12,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000572,FKSCLG,2026-03-12,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000573,FKSCLG,2026-03-12,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000575,FKSCLG,2026-03-11,FKS Pangan nusantara,2026-03-30,1,1
LOC-2-2603-000577,FKSCLG,2026-03-13,FKS Pangan nusantara,2026-03-30,1,1
LOC-2-2603-000578,FKSCLG,2026-03-12,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000580,FKSCLG,2026-03-13,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000581,FKSCLG,2026-03-13,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000582,FKSCLG,2026-03-13,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000583,FKSCLG,2026-03-13,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000588,FKSCLG,2026-03-13,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000589,FKSCLG,2026-03-13,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000590,FKSCLG,2026-03-13,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000591,FKSCLG,2026-03-13,PT Coca-Cola Distribution Indonesia,2026-03-30,1,1
LOC-2-2603-000594,FKSCLG,2026-03-12,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000595,FKSCLG,2026-03-11,PT. FKS FOOD SEJAHTERA TBK,2026-03-30,1,1
LOC-2-2603-000596,FKSCLG,2026-03-11,PT. FKS FOOD SEJAHTERA TBK,2026-03-30,1,1
LOC-2-2603-000597,FKSCLG,2026-03-11,PT. FKS FOOD SEJAHTERA TBK,2026-03-30,1,1
LOC-2-2603-000598,FKSCLG,2026-03-13,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000599,FKSCLG,2026-03-13,PT. TIRTA FRESINDO JAYA,2026-03-30,0,0
LOC-2-2603-000600,FKSCLG,2026-03-13,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000601,FKSCLG,2026-03-13,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000606,FKSCLG,2026-03-13,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000607,FKSCLG,2026-03-13,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000617,FKSCLG,2026-03-13,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000618,FKSCLG,2026-03-13,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000621,FKSCLG,2026-03-13,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000624,FKSCLG,2026-03-13,PT. Bungasari Flour Mills Indonesia,2026-03-30,1,1
LOC-2-2603-000626,FKSCLG,2026-03-13,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000627,FKSCLG,2026-03-13,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000630,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000633,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000638,FKSCLG,2026-03-14,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000639,FKSCLG,2026-03-14,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000642,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000644,FKSCLG,2026-03-02,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000651,FKSCLG,2026-03-14,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000652,FKSCLG,2026-03-14,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000653,FKSCLG,2026-03-14,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000654,FKSCLG,2026-03-14,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000655,FKSCLG,2026-03-15,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000656,FKSCLG,2026-03-15,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000657,FKSCLG,2026-03-15,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000658,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000659,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000660,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000661,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000662,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000663,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000665,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000666,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000667,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000668,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000669,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000673,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000674,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000675,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000676,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000677,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000678,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000679,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000680,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000681,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000682,FKSCLG,2026-03-16,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000683,FKSCLG,2026-03-16,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,0,0
LOC-2-2603-000684,FKSCLG,2026-03-16,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,0,0
LOC-2-2603-000685,FKSCLG,2026-03-16,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,0,0
LOC-2-2603-000686,FKSCLG,2026-03-16,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,0,0
LOC-2-2603-000687,FKSCLG,2026-03-16,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,0,0
LOC-2-2603-000689,FKSCLG,2026-03-16,PT Permata Dunia Sukses Utama,2026-03-30,0,0
LOC-2-2603-000690,FKSCLG,2026-03-16,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000691,FKSCLG,2026-03-16,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000692,FKSCLG,2026-03-16,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000696,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000699,FKSCLG,2026-03-16,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000700,FKSCLG,2026-03-16,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000701,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,0,0
LOC-2-2603-000702,FKSCLG,2026-03-16,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000703,FKSCLG,2026-03-16,PT. Permata Food Indonesia,2026-03-30,0,0
LOC-2-2603-000704,FKSCLG,2026-03-16,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000705,FKSCLG,2026-03-14,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-2-2603-000706,FKSCLG,2026-03-14,PT. CARGILL INDONESIA,2026-03-30,1,1
LOC-2-2603-000708,FKSCLG,2026-03-17,PT Fokus Ritel Indoprima,2026-03-30,1,1
LOC-2-2603-000709,FKSCLG,2026-03-17,PT Fokus Ritel Indoprima,2026-03-30,1,1
LOC-2-2603-000710,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000711,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000712,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000713,FKSCLG,2026-03-17,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000714,FKSCLG,2026-03-17,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000715,FKSCLG,2026-03-17,PT. Permata Food Indonesia,2026-03-30,1,1
LOC-2-2603-000716,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000717,FKSCLG,2026-03-16,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000718,FKSCLG,2026-03-17,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000719,FKSCLG,2026-03-17,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000720,FKSCLG,2026-03-17,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000721,FKSCLG,2026-03-17,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000722,FKSCLG,2026-03-17,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-2-2603-000723,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000725,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000726,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000727,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000728,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000729,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000730,FKSCLG,2026-03-17,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000736,FKSCLG,2026-03-17,PT Sewu Segar Nusantara (Sunpride),2026-03-30,0,0
LOC-2-2603-000737,FKSCLG,2026-03-17,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000738,FKSCLG,2026-03-17,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000739,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000740,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000741,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000742,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000743,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000745,FKSCLG,2026-03-17,PT. CARGILL INDONESIA,2026-03-30,0,0
LOC-2-2603-000746,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000747,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000748,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000749,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000750,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000765,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000766,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000767,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000769,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000770,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000771,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000772,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000773,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000774,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000781,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000782,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000784,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000785,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000788,FKSCLG,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,0,0
LOC-2-2603-000789,FKSCLG,2026-03-17,PT Kaldu Sari Nabati Indonesia,2026-03-30,0,0
LOC-2-2603-000790,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000791,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000792,FKSCLG,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000793,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000796,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000797,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000799,FKSCLG,2026-03-03,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000818,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000819,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000820,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000821,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000822,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000823,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000824,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000825,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000826,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000827,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000828,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000829,FKSCLG,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000833,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000834,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000835,FKSCLG,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000836,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000845,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000846,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000847,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000855,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000856,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000857,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000858,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000859,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000860,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000861,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000865,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000866,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000867,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000868,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000869,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000870,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000871,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000872,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000873,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000874,FKSCLG,2026-03-13,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000879,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000880,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000881,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000882,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000883,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000884,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000885,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000886,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000887,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000888,FKSCLG,2026-03-10,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000890,FKSCLG,2026-03-19,PT Fokus Ritel Indoprima,2026-03-30,1,1
LOC-2-2603-000891,FKSCLG,2026-03-18,PT Fokus Ritel Indoprima,2026-03-30,1,1
LOC-2-2603-000892,FKSCLG,2026-03-19,PT Fokus Ritel Indoprima,2026-03-30,1,1
LOC-2-2603-000894,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000895,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000896,FKSCLG,2026-03-17,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000897,FKSCLG,2026-03-18,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
